2020/06/01 11:57:30,ETH/BTC,ask,0.024827,84.1436
2020/06/01 11:57:30,ETH/BTC,ask,0.02483552,3
2020/06/01 11:57:30,ETH/BTC,ask,0.024838,8.05559186
2020/06/01 11:57:30,ETH/BTC,ask,0.0248405,8.0553536
2020/06/01 11:57:30,ETH/BTC,ask,0.02484174,3.038308
2020/06/01 11:57:30,ETH/BTC,ask,0.02484175,3
2020/06/01 11:57:30,ETH/BTC,ask,0.02484674,15
2020/06/01 11:57:30,ETH/BTC,ask,0.02484675,5.67035445
2020/06/01 11:57:30,ETH/BTC,ask,0.02484676,65
2020/06/01 11:57:30,ETH/BTC,ask,0.02484916,15
2020/06/01 11:57:30,ETH/BTC,ask,0.02484917,4.01954053
2020/06/01 11:57:30,ETH/BTC,ask,0.0248492,8.05467508
2020/06/01 11:57:30,ETH/BTC,ask,0.02485346,5
2020/06/01 11:57:30,ETH/BTC,ask,0.02485976,28
2020/06/01 11:57:30,ETH/BTC,ask,0.0248695,32.7
2020/06/01 11:57:30,ETH/BTC,ask,0.02487069,33.38855203
2020/06/01 11:57:30,ETH/BTC,ask,0.02488011,29.7
2020/06/01 11:57:30,ETH/BTC,ask,0.02488692,0.16396249
2020/06/01 11:57:30,ETH/BTC,ask,0.02489176,28
2020/06/01 11:57:30,ETH/BTC,ask,0.02489579,17.73
2020/06/01 11:57:30,ETH/BTC,ask,0.02490339,31.9
2020/06/01 11:57:30,ETH/BTC,ask,0.02490721,0.0403
2020/06/01 11:57:30,ETH/BTC,ask,0.02491444,29
2020/06/01 11:57:30,ETH/BTC,ask,0.02492065,59.84
2020/06/01 11:57:30,ETH/BTC,ask,0.02493101,0.0050201
2020/06/01 11:57:30,ETH/BTC,ask,0.02494322,0.00752332
2020/06/01 11:57:30,ETH/BTC,ask,0.02494399,585.86
2020/06/01 11:57:30,ETH/BTC,ask,0.02495048,0.28929251
2020/06/01 11:57:30,ETH/BTC,ask,0.02496316,70.19190537
2020/06/01 11:57:30,ETH/BTC,ask,0.02498057,0.23718921
2020/06/01 11:57:30,ETH/BTC,ask,0.02500933,0.05
2020/06/01 11:57:30,ETH/BTC,ask,0.0250103,0.0403
2020/06/01 11:57:30,ETH/BTC,ask,0.02501223,0.05
2020/06/01 11:57:30,ETH/BTC,ask,0.02505565,0.66
2020/06/01 11:57:30,ETH/BTC,ask,0.02505567,0.0049951
2020/06/01 11:57:30,ETH/BTC,ask,0.0250652,0.31460658
2020/06/01 11:57:30,ETH/BTC,ask,0.02509994,2.41290641
2020/06/01 11:57:30,ETH/BTC,ask,0.0251,0.29899492
2020/06/01 11:57:30,ETH/BTC,ask,0.02510253,0.02182034
2020/06/01 11:57:30,ETH/BTC,ask,0.025106,0.01773776
2020/06/01 11:57:30,ETH/BTC,ask,0.02510668,0.00747434
2020/06/01 11:57:30,ETH/BTC,ask,0.02510945,0.02182034
2020/06/01 11:57:30,ETH/BTC,ask,0.02511148,0.3378785
2020/06/01 11:57:30,ETH/BTC,ask,0.0251134,0.0403
2020/06/01 11:57:30,ETH/BTC,ask,0.02512617,0.37864651
2020/06/01 11:57:30,ETH/BTC,ask,0.02512671,0.25627896
2020/06/01 11:57:30,ETH/BTC,ask,0.02514,9.9925
2020/06/01 11:57:30,ETH/BTC,ask,0.0251481,0.94049084
2020/06/01 11:57:30,ETH/BTC,ask,0.0251581,0.23551544
2020/06/01 11:57:30,DOGE/BTC,bid,0.00000026,87431862.99
2020/06/01 11:57:30,DOGE/BTC,bid,0.00000025,82905312.96
2020/06/01 11:57:30,DOGE/BTC,bid,0.00000024,58455235.87
2020/06/01 11:57:30,DOGE/BTC,bid,0.00000023,45295510.68
2020/06/01 11:57:30,DOGE/BTC,bid,0.00000022,28883197.9
2020/06/01 11:57:30,DOGE/BTC,bid,0.00000021,41585004.62
2020/06/01 11:57:30,DOGE/BTC,bid,0.0000002,28689560.85
2020/06/01 11:57:30,DOGE/BTC,bid,0.00000019,10850804.06
2020/06/01 11:57:30,DOGE/BTC,bid,0.00000018,11820248.88
2020/06/01 11:57:30,DOGE/BTC,bid,0.00000017,3900157.007
2020/06/01 11:57:30,DOGE/BTC,bid,0.00000016,13938329.45
2020/06/01 11:57:30,DOGE/BTC,bid,0.00000015,6474427.229
2020/06/01 11:57:30,DOGE/BTC,bid,0.00000014,96794378.87
2020/06/01 11:57:30,DOGE/BTC,bid,0.00000013,4791676.344
2020/06/01 11:57:30,DOGE/BTC,bid,0.00000012,11343134.75
2020/06/01 11:57:30,DOGE/BTC,bid,0.00000011,1508684.818
2020/06/01 11:57:30,DOGE/BTC,bid,0.0000001,5412412.2
2020/06/01 11:57:30,DOGE/BTC,bid,0.00000009,1752716
2020/06/01 11:57:30,DOGE/BTC,ask,0.00000072,1520648.168
2020/06/01 11:57:30,DOGE/BTC,ask,0.00000073,7545675.371
2020/06/01 11:57:30,DOGE/BTC,ask,0.00000074,2991115.344
2020/06/01 11:57:30,DOGE/BTC,ask,0.00000075,31910433.32
2020/06/01 11:57:30,DOGE/BTC,ask,0.00000076,2313074.893
2020/06/01 11:57:30,BTC/USDT,bid,9541.669991,1.51142778
2020/06/01 11:57:30,BTC/USDT,bid,9540.702553,0.2
2020/06/01 11:57:30,BTC/USDT,bid,9540.702553,4
2020/06/01 11:57:30,BTC/USDT,bid,9540.225505,0.2
2020/06/01 11:57:30,BTC/USDT,bid,9540.218366,0.46430237
2020/06/01 11:57:30,BTC/USDT,bid,9539.435847,0.11
2020/06/01 11:57:30,BTC/USDT,bid,9539.425847,0.02371563
2020/06/01 11:57:30,BTC/USDT,bid,9539.425847,4.0013997
2020/06/01 11:57:30,BTC/USDT,bid,9539.408022,0.02605855
2020/06/01 11:57:30,BTC/USDT,bid,9538.196802,0.06191094
2020/06/01 11:57:30,BTC/USDT,bid,9538.196802,3.6
2020/06/01 11:57:30,BTC/USDT,bid,9537.8352,0.1515
2020/06/01 11:57:30,BTC/USDT,bid,9535.4992,0.765345
2020/06/01 11:57:30,BTC/USDT,bid,9535.4992,0.07142731
2020/06/01 11:57:30,BTC/USDT,bid,9535.4992,0.1485
2020/06/01 11:57:30,BTC/USDT,bid,9534.989148,0.04
2020/06/01 11:57:30,BTC/USDT,bid,9534.425847,0.00506981
2020/06/01 11:57:30,BTC/USDT,bid,9533.438502,0.084
2020/06/01 11:57:30,BTC/USDT,bid,9533.4,0.00147
2020/06/01 11:57:30,BTC/USDT,bid,9531.827936,0.2
2020/06/01 11:57:30,BTC/USDT,bid,9531.827936,4
2020/06/01 11:57:30,BTC/USDT,bid,9531.214315,0.005
2020/06/01 11:57:30,BTC/USDT,bid,9530.5652,0.1545
2020/06/01 11:57:30,BTC/USDT,bid,9529.989144,0.04898812
2020/06/01 11:57:30,BTC/USDT,bid,9525.596783,5.4
2020/06/01 11:57:30,BTC/USDT,bid,9524.890104,0.6613
2020/06/01 11:57:30,BTC/USDT,bid,9515.350905,2.1459
2020/06/01 11:57:30,BTC/USDT,bid,9515,0.008
2020/06/01 11:57:30,BTC/USDT,bid,9513.783322,0.00145771
2020/06/01 11:57:30,BTC/USDT,bid,9513.584364,0.00193408
2020/06/01 11:57:30,BTC/USDT,bid,9513.378435,0.00753676
2020/06/01 11:57:30,BTC/USDT,bid,9512.625466,0.005
2020/06/01 11:57:30,BTC/USDT,bid,9511,0.02008202
2020/06/01 11:57:30,BTC/USDT,bid,9510.204082,0.0025
2020/06/01 11:57:30,BTC/USDT,bid,9510.014419,0.00016337
2020/06/01 11:57:30,BTC/USDT,bid,9510,0.008
2020/06/01 11:57:30,BTC/USDT,bid,9509.6,2
2020/06/01 11:57:30,BTC/USDT,bid,9509.090909,0.000483
2020/06/01 11:57:30,BTC/USDT,bid,9505.977677,0.00028567
2020/06/01 11:57:30,BTC/USDT,bid,9505,0.008
2020/06/01 11:57:30,BTC/USDT,bid,9504.809618,0.00010531
2020/06/01 11:57:30,BTC/USDT,bid,9503.448066,0.00399796
2020/06/01 11:57:30,BTC/USDT,bid,9502.872481,0.005
2020/06/01 11:57:30,BTC/USDT,bid,9501,0.00594928
2020/06/01 11:57:30,BTC/USDT,bid,9500.470726,0.00068718
2020/06/01 11:57:30,BTC/USDT,bid,9500.36027,0.00093
2020/06/01 11:57:30,BTC/USDT,bid,9500,0.08405097
2020/06/01 11:57:30,BTC/USDT,bid,9498.53478,0.003
2020/06/01 11:57:30,BTC/USDT,bid,9497,0.0003
2020/06/01 11:57:30,BTC/USDT,bid,9495.454545,0.000422
2020/06/01 11:57:30,BTC/USDT,ask,9541.669991,3.99958813
2020/06/01 11:57:30,BTC/USDT,ask,9541.679696,0.5153872
2020/06/01 11:57:30,BTC/USDT,ask,9542.802059,0.02594634
2020/06/01 11:57:30,BTC/USDT,ask,9545.9095,0.39382094
2020/06/01 11:57:30,BTC/USDT,ask,9545.9095,0.0585
2020/06/01 11:57:30,BTC/USDT,ask,9546.5009,0.52368
2020/06/01 11:57:30,BTC/USDT,ask,9546.6009,0.093
2020/06/01 11:57:30,BTC/USDT,ask,9548.0766,0.05211278
2020/06/01 11:57:30,BTC/USDT,ask,9548.0766,0.0615
2020/06/01 11:57:30,BTC/USDT,ask,9548.7489,0.0915
2020/06/01 11:57:30,BTC/USDT,ask,9549.3,0.2
2020/06/01 11:57:30,BTC/USDT,ask,9549.399998,0.02962897
2020/06/01 11:57:30,BTC/USDT,ask,9549.4,1.5
2020/06/01 11:57:30,BTC/USDT,ask,9550.040535,0.00016268
2020/06/01 11:57:30,BTC/USDT,ask,9550.4468,0.0525
2020/06/01 11:57:30,BTC/USDT,ask,9550.5579,3.6
2020/06/01 11:57:30,BTC/USDT,ask,9550.8423,0.0975
2020/06/01 11:57:30,BTC/USDT,ask,9552.764812,0.082
2020/06/01 11:57:30,BTC/USDT,ask,9554.962415,0.005
2020/06/01 11:57:30,BTC/USDT,ask,9555.995635,1.56496
2020/06/01 11:57:30,BTC/USDT,ask,9556.095635,0.6613
2020/06/01 11:57:30,BTC/USDT,ask,9556.67681,0.7259147
2020/06/01 11:57:30,BTC/USDT,ask,9557.453636,0.72857586
2020/06/01 11:57:30,BTC/USDT,ask,9557.961186,0.02385721
2020/06/01 11:57:30,BTC/USDT,ask,9559.312775,0.00028487
2020/06/01 11:57:30,BTC/USDT,ask,9560,0.00328998
2020/06/01 11:57:30,BTC/USDT,ask,9560.166042,0.00075541
2020/06/01 11:57:30,BTC/USDT,ask,9560.551488,5.4
2020/06/01 11:57:30,BTC/USDT,ask,9563,0.0002611
2020/06/01 11:57:30,BTC/USDT,ask,9563.636364,0.000483
2020/06/01 11:57:30,BTC/USDT,ask,9564.809914,0.11
2020/06/01 11:57:30,BTC/USDT,ask,9565.637418,2.1459
2020/06/01 11:57:30,BTC/USDT,ask,9566.616294,0.00039964
2020/06/01 11:57:30,BTC/USDT,ask,9570,0.18001084
2020/06/01 11:57:30,BTC/USDT,ask,9571.732901,0.00015932
2020/06/01 11:57:30,BTC/USDT,ask,9572.003659,0.00398362
2020/06/01 11:57:30,BTC/USDT,ask,9572.312544,0.00015934
2020/06/01 11:57:30,BTC/USDT,ask,9572.312544,0.00048062
2020/06/01 11:57:30,BTC/USDT,ask,9573,0.01455703
2020/06/01 11:57:30,BTC/USDT,ask,9575.922213,0.00015861
2020/06/01 11:57:30,BTC/USDT,ask,9576.528346,0.00382798
2020/06/01 11:57:30,BTC/USDT,ask,9580,0.015
2020/06/01 11:57:30,BTC/USDT,ask,9580,0.00104701
2020/06/01 11:57:30,BTC/USDT,ask,9580.60561,0.00731008
2020/06/01 11:57:30,BTC/USDT,ask,9581.6108,0.00076
2020/06/01 11:57:30,BTC/USDT,ask,9585,0.1047669
2020/06/01 11:57:30,BTC/USDT,ask,9586.092437,0.00028407
2020/06/01 11:57:30,BTC/USDT,ask,9587.687624,0.0002489
2020/06/01 11:57:30,BTC/USDT,ask,9589.491876,21.6524
2020/06/01 11:57:30,BTC/USDT,ask,9590,0.00208551
2020/06/01 11:57:30,ETH/USDT,bid,236.8556845,3
2020/06/01 11:57:30,ETH/USDT,bid,236.8389424,60
2020/06/01 11:57:30,ETH/USDT,bid,236.82,20
2020/06/01 11:57:30,ETH/USDT,bid,236.781699,60
2020/06/01 11:57:30,ETH/USDT,bid,236.7387033,3
2020/06/01 11:57:30,ETH/USDT,bid,236.7387,8.05605498
2020/06/01 11:57:30,ETH/USDT,bid,236.7387,3.090906
2020/06/01 11:57:30,ETH/USDT,bid,236.7387,2.88
2020/06/01 11:57:30,ETH/USDT,bid,236.7251796,1.99
2020/06/01 11:57:30,ETH/USDT,bid,236.6713,2.91
2020/06/01 11:57:30,ETH/USDT,bid,236.6208,4.41931945
2020/06/01 11:57:30,ETH/USDT,bid,236.6208,0.79645505
2020/06/01 11:57:30,ETH/USDT,bid,236.6208,3.12
2020/06/01 11:57:30,ETH/USDT,bid,236.5586,3.47193745
2020/06/01 11:57:30,ETH/USDT,bid,236.5586,2.82
2020/06/01 11:57:30,ETH/USDT,bid,236.4621061,97.5
2020/06/01 11:57:30,ETH/USDT,bid,236.3708839,5
2020/06/01 11:57:30,ETH/USDT,bid,236.3708766,26.93
2020/06/01 11:57:30,ETH/USDT,bid,236.37,30
2020/06/01 11:57:30,ETH/USDT,bid,236.3162843,0.44
2020/06/01 11:57:30,ETH/USDT,bid,236.1819357,0.39640221
2020/06/01 11:57:30,ETH/USDT,bid,236,91.73
